record_id	month	day	year	plot_id	species_id	sex	hindfoot_length	weight	genus	species	taxa	plot_type
10001	2	17	1985	2	DM	F	35	39	Dipodomys	merriami	Rodent	Control
10004	2	17	1985	2	DM	F	34	37	Dipodomys	merriami	Rodent	Control
10006	2	17	1985	2	DM	F	35	42	Dipodomys	merriami	Rodent	Control
10021	2	17	1985	2	DM	M	35	44	Dipodomys	merriami	Rodent	Control
10031	2	17	1985	2	DM	F	36	37	Dipodomys	merriami	Rodent	Control
10092	3	17	1985	2	DM	F	35	38	Dipodomys	merriami	Rodent	Control
10109	3	17	1985	2	DM	F	36	43	Dipodomys	merriami	Rodent	Control
10114	3	17	1985	2	DM	F	35	39	Dipodomys	merriami	Rodent	Control
10254	4	21	1985	2	DM	M	35	27	Dipodomys	merriami	Rodent	Control
10277	4	21	1985	2	DM	F	37	44	Dipodomys	merriami	Rodent	Control
10290	4	21	1985	2	DM	F	36	44	Dipodomys	merriami	Rodent	Control
10318	4	21	1985	2	DM	F	37	43	Dipodomys	merriami	Rodent	Control
10354	4	21	1985	2	DM	F	35	39	Dipodomys	merriami	Rodent	Control
10363	4	21	1985	2	DM	F	37	43	Dipodomys	merriami	Rodent	Control
10366	4	21	1985	2	DM	M	37	46	Dipodomys	merriami	Rodent	Control
10411	5	24	1985	2	DM	M	35	33	Dipodomys	merriami	Rodent	Control
10415	5	24	1985	2	DM	F	36	40	Dipodomys	merriami	Rodent	Control
10421	5	24	1985	2	DM	F	35	39	Dipodomys	merriami	Rodent	Control
10430	5	24	1985	2	DM	F	33	17	Dipodomys	merriami	Rodent	Control
10447	5	24	1985	2	DM	F	35	38	Dipodomys	merriami	Rodent	Control
10500	6	16	1985	2	DM	F	36	42	Dipodomys	merriami	Rodent	Control
10517	6	16	1985	2	DM	F	32	15	Dipodomys	merriami	Rodent	Control
10518	6	16	1985	2	DM	F	36	40	Dipodomys	merriami	Rodent	Control
10532	6	16	1985	2	DM	F	33	30	Dipodomys	merriami	Rodent	Control
10595	7	24	1985	2	DM	F	37	41	Dipodomys	merriami	Rodent	Control
10600	7	24	1985	2	DM	F	32	17	Dipodomys	merriami	Rodent	Control
10603	7	24	1985	2	DM	F	36	37	Dipodomys	merriami	Rodent	Control
10610	7	24	1985	2	DM	F	33	32	Dipodomys	merriami	Rodent	Control
10621	7	24	1985	2	DM	F	37	36	Dipodomys	merriami	Rodent	Control
10623	7	24	1985	2	DM	F	35	33	Dipodomys	merriami	Rodent	Control
10686	8	20	1985	2	DM	F	35	48	Dipodomys	merriami	Rodent	Control
10693	8	20	1985	2	DM	F	34	24	Dipodomys	merriami	Rodent	Control
10716	8	20	1985	2	DM	F	35	38	Dipodomys	merriami	Rodent	Control
10784	9	22	1985	2	DM	F	37	46	Dipodomys	merriami	Rodent	Control
10802	9	22	1985	2	DM	F	37	59	Dipodomys	merriami	Rodent	Control
10804	9	22	1985	2	DM	F	33	41	Dipodomys	merriami	Rodent	Control
10899	10	13	1985	2	DM	M	37	42	Dipodomys	merriami	Rodent	Control
10909	10	13	1985	2	DM	F	37	48	Dipodomys	merriami	Rodent	Control
10920	10	13	1985	2	DM	F	37	40	Dipodomys	merriami	Rodent	Control
11013	11	17	1985	2	DM	M	38	43	Dipodomys	merriami	Rodent	Control
11015	11	17	1985	2	DM	M	34	46	Dipodomys	merriami	Rodent	Control
11063	11	17	1985	2	DM	F	37	46	Dipodomys	merriami	Rodent	Control
11074	11	17	1985	2	DM	M	37	46	Dipodomys	merriami	Rodent	Control
11092	11	17	1985	2	DM	F	36	39	Dipodomys	merriami	Rodent	Control
11148	12	8	1985	2	DM	M	37	44	Dipodomys	merriami	Rodent	Control
11150	12	8	1985	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
11161	12	8	1985	2	DM	F	37	39	Dipodomys	merriami	Rodent	Control
11186	12	8	1985	2	DM	M	38	42	Dipodomys	merriami	Rodent	Control
11187	12	8	1985	2	DM	M	36	48	Dipodomys	merriami	Rodent	Control
11197	12	8	1985	2	DM	F	37	44	Dipodomys	merriami	Rodent	Control
11210	12	8	1985	2	DM	F	35	40	Dipodomys	merriami	Rodent	Control
11284	3	9	1986	2	DM	M	38	44	Dipodomys	merriami	Rodent	Control
11291	3	9	1986	2	DM	F	37	40	Dipodomys	merriami	Rodent	Control
11304	3	9	1986	2	DM	M	36	48	Dipodomys	merriami	Rodent	Control
11305	3	9	1986	2	DM	F	36	49	Dipodomys	merriami	Rodent	Control
11316	3	9	1986	2	DM	F	36	38	Dipodomys	merriami	Rodent	Control
11327	3	9	1986	2	DM	M	37	50	Dipodomys	merriami	Rodent	Control
11387	4	13	1986	2	DM	M	37	42	Dipodomys	merriami	Rodent	Control
11388	4	13	1986	2	DM	F	37	42	Dipodomys	merriami	Rodent	Control
11391	4	13	1986	2	DM	M	34	26	Dipodomys	merriami	Rodent	Control
11408	4	13	1986	2	DM	F	35	49	Dipodomys	merriami	Rodent	Control
11421	4	13	1986	2	DM	M	38	44	Dipodomys	merriami	Rodent	Control
11489	5	11	1986	2	DM	M	37	44	Dipodomys	merriami	Rodent	Control
11514	5	11	1986	2	DM	M	38	37	Dipodomys	merriami	Rodent	Control
11515	5	11	1986	2	DM	F	34	43	Dipodomys	merriami	Rodent	Control
11535	5	11	1986	2	DM	M	34	46	Dipodomys	merriami	Rodent	Control
11584	6	5	1986	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
11595	6	5	1986	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
11600	6	5	1986	2	DM	M	37	36	Dipodomys	merriami	Rodent	Control
11608	6	5	1986	2	DM	F	37	53	Dipodomys	merriami	Rodent	Control
11684	7	4	1986	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
11695	7	4	1986	2	DM	F	35	43	Dipodomys	merriami	Rodent	Control
11722	7	4	1986	2	DM	M	35	36	Dipodomys	merriami	Rodent	Control
11772	8	10	1986	2	DM	M	38	46	Dipodomys	merriami	Rodent	Control
11784	8	10	1986	2	DM	M	34	31	Dipodomys	merriami	Rodent	Control
11788	8	10	1986	2	DM	M	38	40	Dipodomys	merriami	Rodent	Control
11791	8	10	1986	2	DM	M	35	45	Dipodomys	merriami	Rodent	Control
11841	9	7	1986	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
11862	9	7	1986	2	DM	M	35	45	Dipodomys	merriami	Rodent	Control
11920	10	5	1986	2	DM	M	37	53	Dipodomys	merriami	Rodent	Control
12011	11	16	1986	2	DM	F	36	46	Dipodomys	merriami	Rodent	Control
12014	11	16	1986	2	DM	M	35	49	Dipodomys	merriami	Rodent	Control
12056	11	16	1986	2	DM	M	35	44	Dipodomys	merriami	Rodent	Control
12117	12	15	1986	2	DM	F	36	44	Dipodomys	merriami	Rodent	Control
12137	12	15	1986	2	DM	M	37	49	Dipodomys	merriami	Rodent	Control
12138	12	15	1986	2	DM	F	35	39	Dipodomys	merriami	Rodent	Control
12234	2	1	1987	2	DM	M	32	45	Dipodomys	merriami	Rodent	Control
12249	2	1	1987	2	DM	F	36	45	Dipodomys	merriami	Rodent	Control
12389	3	2	1987	2	DM	M	35	47	Dipodomys	merriami	Rodent	Control
12394	3	2	1987	2	DM	F	34	38	Dipodomys	merriami	Rodent	Control
12407	3	2	1987	2	DM	F	37	42	Dipodomys	merriami	Rodent	Control
12419	3	2	1987	2	DM	M	35	49	Dipodomys	merriami	Rodent	Control
12439	3	2	1987	2	DM	M	36	40	Dipodomys	merriami	Rodent	Control
12533	4	6	1987	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
12535	4	6	1987	2	DM	F	36	42	Dipodomys	merriami	Rodent	Control
12545	4	6	1987	2	DM	M	37	45	Dipodomys	merriami	Rodent	Control
12676	4	26	1987	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
12764	5	28	1987	2	DM	F	36	45	Dipodomys	merriami	Rodent	Control
12780	5	28	1987	2	DM	M	35	44	Dipodomys	merriami	Rodent	Control
12966	7	1	1987	2	DM	M	34	47	Dipodomys	merriami	Rodent	Control
12972	7	1	1987	2	DM	F	33	25	Dipodomys	merriami	Rodent	Control
13267	8	26	1987	2	DM	F	37	44	Dipodomys	merriami	Rodent	Control
13481	9	27	1987	2	DM	M	36	48	Dipodomys	merriami	Rodent	Control
13589	10	25	1987	2	DM	M	37	45	Dipodomys	merriami	Rodent	Control
13757	11	22	1987	2	DM	M	37	44	Dipodomys	merriami	Rodent	Control
13820	11	22	1987	2	DM	M	37	45	Dipodomys	merriami	Rodent	Control
13822	11	22	1987	2	DM	M	35	38	Dipodomys	merriami	Rodent	Control
13920	1	24	1988	2	DM	M	36	38	Dipodomys	merriami	Rodent	Control
13922	1	24	1988	2	DM	F	37	41	Dipodomys	merriami	Rodent	Control
13935	1	24	1988	2	DM	M	34	47	Dipodomys	merriami	Rodent	Control
14098	2	22	1988	2	DM	F	36	40	Dipodomys	merriami	Rodent	Control
14104	2	22	1988	2	DM	M	36	45	Dipodomys	merriami	Rodent	Control
14119	2	22	1988	2	DM	M	36	38	Dipodomys	merriami	Rodent	Control
14123	2	22	1988	2	DM	F	36	42	Dipodomys	merriami	Rodent	Control
14134	2	22	1988	2	DM	M	37	48	Dipodomys	merriami	Rodent	Control
14258	3	21	1988	2	DM	M	36	43	Dipodomys	merriami	Rodent	Control
14279	3	21	1988	2	DM	F	37	42	Dipodomys	merriami	Rodent	Control
14322	3	21	1988	2	DM	M	38	48	Dipodomys	merriami	Rodent	Control
14423	4	19	1988	2	DM	F	37	44	Dipodomys	merriami	Rodent	Control
14491	5	15	1988	2	DM	F	37	48	Dipodomys	merriami	Rodent	Control
14540	5	15	1988	2	DM	M	36	48	Dipodomys	merriami	Rodent	Control
14603	6	12	1988	2	DM	F	38	41	Dipodomys	merriami	Rodent	Control
14697	7	15	1988	2	DM	F	37	42	Dipodomys	merriami	Rodent	Control
14787	8	9	1988	2	DM	M	37	41	Dipodomys	merriami	Rodent	Control
14794	8	10	1988	2	DM	M	35	24	Dipodomys	merriami	Rodent	Control
14797	8	10	1988	2	DM	F	32	40	Dipodomys	merriami	Rodent	Control
14889	9	12	1988	2	DM	M	37	35	Dipodomys	merriami	Rodent	Control
14988	10	9	1988	2	DM	M	37	43	Dipodomys	merriami	Rodent	Control
16377	7	30	1989	2	DM	F	37	51	Dipodomys	merriami	Rodent	Control
17298	3	30	1990	2	DM	F	37	46	Dipodomys	merriami	Rodent	Control
17320	3	30	1990	2	DM	M	37	50	Dipodomys	merriami	Rodent	Control
17331	3	30	1990	2	DM	M	37	43	Dipodomys	merriami	Rodent	Control
17910	10	16	1990	2	DM	M	36	38	Dipodomys	merriami	Rodent	Control
17915	10	16	1990	2	DM	F	37	45	Dipodomys	merriami	Rodent	Control
17973	11	10	1990	2	DM	F	37	47	Dipodomys	merriami	Rodent	Control
18096	12	15	1990	2	DM	F	36	44	Dipodomys	merriami	Rodent	Control
18193	1	11	1991	2	DM	F	34	48	Dipodomys	merriami	Rodent	Control
18201	1	11	1991	2	DM	M	37	51	Dipodomys	merriami	Rodent	Control
18654	5	13	1991	2	DM	F	37	54	Dipodomys	merriami	Rodent	Control
18743	6	13	1991	2	DM	F	35	44	Dipodomys	merriami	Rodent	Control
18821	7	12	1991	2	DM	F	36	45	Dipodomys	merriami	Rodent	Control
19378	12	7	1991	2	DM	M	36	48	Dipodomys	merriami	Rodent	Control
19427	12	7	1991	2	DM	F	36	41	Dipodomys	merriami	Rodent	Control
19539	1	8	1992	2	DM	M	36	42	Dipodomys	merriami	Rodent	Control
19806	3	7	1992	2	DM	M	36	47	Dipodomys	merriami	Rodent	Control
19866	4	4	1992	2	DM	M	37	49	Dipodomys	merriami	Rodent	Control
20856	5	22	1993	2	DM	F	36	55	Dipodomys	merriami	Rodent	Control
21167	10	15	1993	2	DM	M	35	34	Dipodomys	merriami	Rodent	Control
21215	11	13	1993	2	DM	M	36	39	Dipodomys	merriami	Rodent	Control
21223	11	13	1993	2	DM	M	36	49	Dipodomys	merriami	Rodent	Control
21269	12	14	1993	2	DM	M	35	48	Dipodomys	merriami	Rodent	Control
21275	12	14	1993	2	DM	M	35	36	Dipodomys	merriami	Rodent	Control
21284	12	14	1993	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
21325	2	1	1994	2	DM	M	37	39	Dipodomys	merriami	Rodent	Control
21385	2	20	1994	2	DM	M	37	40	Dipodomys	merriami	Rodent	Control
21435	3	11	1994	2	DM	M	36	40	Dipodomys	merriami	Rodent	Control
21442	3	11	1994	2	DM	M	34	45	Dipodomys	merriami	Rodent	Control
21448	3	11	1994	2	DM	M	36	47	Dipodomys	merriami	Rodent	Control
21502	4	10	1994	2	DM	M	39	41	Dipodomys	merriami	Rodent	Control
21505	4	10	1994	2	DM	M	35	52	Dipodomys	merriami	Rodent	Control
21555	5	18	1994	2	DM	M	36	44	Dipodomys	merriami	Rodent	Control
21560	5	18	1994	2	DM	M	36	51	Dipodomys	merriami	Rodent	Control
21708	8	17	1994	2	DM	M	36	44	Dipodomys	merriami	Rodent	Control
21757	9	6	1994	2	DM	M	38	46	Dipodomys	merriami	Rodent	Control
21814	10	12	1994	2	DM	M	38	43	Dipodomys	merriami	Rodent	Control
21879	11	1	1994	2	DM	M	36	44	Dipodomys	merriami	Rodent	Control
21940	12	4	1994	2	DM	M	36	44	Dipodomys	merriami	Rodent	Control
22003	1	11	1995	2	DM	M	37	41	Dipodomys	merriami	Rodent	Control
22042	2	4	1995	2	DM	F	36	45	Dipodomys	merriami	Rodent	Control
22044	2	4	1995	2	DM	M	37	46	Dipodomys	merriami	Rodent	Control
22105	3	4	1995	2	DM	F	37	49	Dipodomys	merriami	Rodent	Control
22109	3	4	1995	2	DM	M	37	46	Dipodomys	merriami	Rodent	Control
22168	4	1	1995	2	DM	M	36	48	Dipodomys	merriami	Rodent	Control
22250	4	29	1995	2	DM	F	36	48	Dipodomys	merriami	Rodent	Control
22368	6	27	1995	2	DM	M	37	44	Dipodomys	merriami	Rodent	Control
22375	6	27	1995	2	DM	F	35	27	Dipodomys	merriami	Rodent	Control
22444	7	20	1995	2	DM	F	31	37	Dipodomys	merriami	Rodent	Control
22550	8	26	1995	2	DM	F	37	26	Dipodomys	merriami	Rodent	Control
22560	8	26	1995	2	DM	F	34	41	Dipodomys	merriami	Rodent	Control
22689	9	23	1995	2	DM	F	33	43	Dipodomys	merriami	Rodent	Control
22842	10	28	1995	2	DM	F	35	50	Dipodomys	merriami	Rodent	Control
22853	10	28	1995	2	DM	F	34	44	Dipodomys	merriami	Rodent	Control
22865	10	28	1995	2	DM	M	33	31	Dipodomys	merriami	Rodent	Control
22880	10	28	1995	2	DM	M	36	44	Dipodomys	merriami	Rodent	Control
22896	10	28	1995	2	DM	M	34	31	Dipodomys	merriami	Rodent	Control
22997	12	2	1995	2	DM	M	36	50	Dipodomys	merriami	Rodent	Control
23002	12	2	1995	2	DM	M	35	40	Dipodomys	merriami	Rodent	Control
23003	12	2	1995	2	DM	F	35	43	Dipodomys	merriami	Rodent	Control
23041	12	2	1995	2	DM	M	36	47	Dipodomys	merriami	Rodent	Control
23044	12	2	1995	2	DM	M	37	43	Dipodomys	merriami	Rodent	Control
23115	12	21	1995	2	DM	F	37	51	Dipodomys	merriami	Rodent	Control
23117	12	21	1995	2	DM	M	35	23	Dipodomys	merriami	Rodent	Control
23120	12	21	1995	2	DM	M	35	42	Dipodomys	merriami	Rodent	Control
23136	12	21	1995	2	DM	M	33	27	Dipodomys	merriami	Rodent	Control
23144	12	21	1995	2	DM	F	36	42	Dipodomys	merriami	Rodent	Control
23156	12	21	1995	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
23169	12	21	1995	2	DM	F	36	44	Dipodomys	merriami	Rodent	Control
23220	1	27	1996	2	DM	F	36	47	Dipodomys	merriami	Rodent	Control
23225	1	27	1996	2	DM	M	40	54	Dipodomys	merriami	Rodent	Control
23234	1	27	1996	2	DM	F	35	45	Dipodomys	merriami	Rodent	Control
23237	1	27	1996	2	DM	M	35	46	Dipodomys	merriami	Rodent	Control
23243	1	27	1996	2	DM	M	36	49	Dipodomys	merriami	Rodent	Control
23257	1	27	1996	2	DM	M	36	50	Dipodomys	merriami	Rodent	Control
23341	2	24	1996	2	DM	F	38	55	Dipodomys	merriami	Rodent	Control
23345	2	24	1996	2	DM	M	37	45	Dipodomys	merriami	Rodent	Control
23357	2	24	1996	2	DM	F	35	44	Dipodomys	merriami	Rodent	Control
23365	2	24	1996	2	DM	F	34	49	Dipodomys	merriami	Rodent	Control
23368	2	24	1996	2	DM	M	40	55	Dipodomys	merriami	Rodent	Control
23403	2	24	1996	2	DM	M	35	47	Dipodomys	merriami	Rodent	Control
23498	3	23	1996	2	DM	F	36	41	Dipodomys	merriami	Rodent	Control
23519	3	23	1996	2	DM	F	36	48	Dipodomys	merriami	Rodent	Control
23522	3	23	1996	2	DM	F	37	49	Dipodomys	merriami	Rodent	Control
23549	3	23	1996	2	DM	M	38	44	Dipodomys	merriami	Rodent	Control
23565	3	23	1996	2	DM	M	37	48	Dipodomys	merriami	Rodent	Control
23645	4	14	1996	2	DM	F	37	47	Dipodomys	merriami	Rodent	Control
23650	4	14	1996	2	DM	F	34	26	Dipodomys	merriami	Rodent	Control
23687	4	14	1996	2	DM	M	40	56	Dipodomys	merriami	Rodent	Control
23703	4	14	1996	2	DM	F	36	49	Dipodomys	merriami	Rodent	Control
23895	5	23	1996	2	DM	M	35	41	Dipodomys	merriami	Rodent	Control
23899	5	23	1996	2	DM	M	38	53	Dipodomys	merriami	Rodent	Control
23902	5	23	1996	2	DM	F	37	55	Dipodomys	merriami	Rodent	Control
23904	5	23	1996	2	DM	F	36	49	Dipodomys	merriami	Rodent	Control
23922	5	23	1996	2	DM	M	40	54	Dipodomys	merriami	Rodent	Control
23929	5	23	1996	2	DM	F	35	47	Dipodomys	merriami	Rodent	Control
23936	5	23	1996	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
24027	6	13	1996	2	DM	M	40	53	Dipodomys	merriami	Rodent	Control
24045	6	13	1996	2	DM	F	36	41	Dipodomys	merriami	Rodent	Control
24197	7	20	1996	2	DM	F	30	46	Dipodomys	merriami	Rodent	Control
24292	8	14	1996	2	DM	F	35	47	Dipodomys	merriami	Rodent	Control
24306	8	14	1996	2	DM	M	36	40	Dipodomys	merriami	Rodent	Control
24393	9	21	1996	2	DM	F	33	26	Dipodomys	merriami	Rodent	Control
24396	9	21	1996	2	DM	M	35	28	Dipodomys	merriami	Rodent	Control
24407	9	21	1996	2	DM	F	35	42	Dipodomys	merriami	Rodent	Control
24443	9	21	1996	2	DM	M	36	42	Dipodomys	merriami	Rodent	Control
24537	10	12	1996	2	DM	M	38	45	Dipodomys	merriami	Rodent	Control
24546	10	12	1996	2	DM	M	38	50	Dipodomys	merriami	Rodent	Control
24549	10	12	1996	2	DM	M	34	36	Dipodomys	merriami	Rodent	Control
24553	10	12	1996	2	DM	F	35	48	Dipodomys	merriami	Rodent	Control
24681	11	16	1996	2	DM	M	35	42	Dipodomys	merriami	Rodent	Control
24682	11	16	1996	2	DM	M	36	41	Dipodomys	merriami	Rodent	Control
24694	11	16	1996	2	DM	M	38	42	Dipodomys	merriami	Rodent	Control
24822	12	18	1996	2	DM	M	35	45	Dipodomys	merriami	Rodent	Control
24844	12	18	1996	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
24939	2	8	1997	2	DM	M	34	44	Dipodomys	merriami	Rodent	Control
24947	2	8	1997	2	DM	M	36	50	Dipodomys	merriami	Rodent	Control
25014	2	8	1997	2	DM	M	37	49	Dipodomys	merriami	Rodent	Control
25164	3	15	1997	2	DM	M	34	51	Dipodomys	merriami	Rodent	Control
25175	3	15	1997	2	DM	M	35	52	Dipodomys	merriami	Rodent	Control
25181	3	15	1997	2	DM	M	35	46	Dipodomys	merriami	Rodent	Control
25183	3	15	1997	2	DM	F	37	48	Dipodomys	merriami	Rodent	Control
25193	3	15	1997	2	DM	M	35	48	Dipodomys	merriami	Rodent	Control
25197	3	15	1997	2	DM	F	37	53	Dipodomys	merriami	Rodent	Control
25211	3	15	1997	2	DM	M	38	48	Dipodomys	merriami	Rodent	Control
25214	3	15	1997	2	DM	M	38	53	Dipodomys	merriami	Rodent	Control
25217	3	15	1997	2	DM	M	35	50	Dipodomys	merriami	Rodent	Control
25422	4	12	1997	2	DM	M	36	43	Dipodomys	merriami	Rodent	Control
25446	4	12	1997	2	DM	F	35	43	Dipodomys	merriami	Rodent	Control
25720	5	10	1997	2	DM	M	38	49	Dipodomys	merriami	Rodent	Control
25944	6	9	1997	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
26259	7	9	1997	2	DM	M	36	44	Dipodomys	merriami	Rodent	Control
26567	7	29	1997	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
26773	9	27	1997	2	DM	M	36	49	Dipodomys	merriami	Rodent	Control
27005	10	25	1997	2	DM	M	36	47	Dipodomys	merriami	Rodent	Control
27212	11	22	1997	2	DM	M	36	43	Dipodomys	merriami	Rodent	Control
27240	11	22	1997	2	DM	F	36	44	Dipodomys	merriami	Rodent	Control
27293	12	28	1997	2	DM	M	37	45	Dipodomys	merriami	Rodent	Control
27444	1	31	1998	2	DM	F	36	41	Dipodomys	merriami	Rodent	Control
27458	1	31	1998	2	DM	M	35	46	Dipodomys	merriami	Rodent	Control
27686	3	29	1998	2	DM	M	35	43	Dipodomys	merriami	Rodent	Control
27701	3	29	1998	2	DM	M	34	45	Dipodomys	merriami	Rodent	Control
27702	3	29	1998	2	DM	M	35	48	Dipodomys	merriami	Rodent	Control
27704	3	29	1998	2	DM	M	37	44	Dipodomys	merriami	Rodent	Control
27715	3	29	1998	2	DM	M	37	43	Dipodomys	merriami	Rodent	Control
27747	5	2	1998	2	DM	M	35	45	Dipodomys	merriami	Rodent	Control
27753	5	2	1998	2	DM	F	37	58	Dipodomys	merriami	Rodent	Control
27776	5	2	1998	2	DM	M	35	46	Dipodomys	merriami	Rodent	Control
27778	5	2	1998	2	DM	M	36	53	Dipodomys	merriami	Rodent	Control
27862	5	28	1998	2	DM	M	37	51	Dipodomys	merriami	Rodent	Control
27884	5	28	1998	2	DM	M	35	21	Dipodomys	merriami	Rodent	Control
27896	5	28	1998	2	DM	F	37	45	Dipodomys	merriami	Rodent	Control
27909	5	28	1998	2	DM	M	37	52	Dipodomys	merriami	Rodent	Control
28019	6	27	1998	2	DM	M	37	33	Dipodomys	merriami	Rodent	Control
28065	6	27	1998	2	DM	M	37	32	Dipodomys	merriami	Rodent	Control
28067	6	27	1998	2	DM	M	35	44	Dipodomys	merriami	Rodent	Control
28177	7	18	1998	2	DM	M	37	40	Dipodomys	merriami	Rodent	Control
28184	7	18	1998	2	DM	F	36	48	Dipodomys	merriami	Rodent	Control
28323	8	22	1998	2	DM	M	36	45	Dipodomys	merriami	Rodent	Control
28550	9	20	1998	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
28554	9	20	1998	2	DM	M	35	36	Dipodomys	merriami	Rodent	Control
28561	9	20	1998	2	DM	M	35	28	Dipodomys	merriami	Rodent	Control
28660	10	24	1998	2	DM	M	39	37	Dipodomys	merriami	Rodent	Control
28663	10	24	1998	2	DM	M	37	44	Dipodomys	merriami	Rodent	Control
28798	11	21	1998	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
28799	11	21	1998	2	DM	F	35	34	Dipodomys	merriami	Rodent	Control
28921	12	22	1998	2	DM	M	36	47	Dipodomys	merriami	Rodent	Control
28926	12	22	1998	2	DM	F	34	36	Dipodomys	merriami	Rodent	Control
29036	1	16	1999	2	DM	M	36	44	Dipodomys	merriami	Rodent	Control
29037	1	16	1999	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
29168	2	20	1999	2	DM	M	37	50	Dipodomys	merriami	Rodent	Control
29308	3	14	1999	2	DM	M	36	51	Dipodomys	merriami	Rodent	Control
29311	3	14	1999	2	DM	M	36	27	Dipodomys	merriami	Rodent	Control
29431	4	17	1999	2	DM	M	37	48	Dipodomys	merriami	Rodent	Control
29434	4	17	1999	2	DM	F	36	31	Dipodomys	merriami	Rodent	Control
29577	5	15	1999	2	DM	M	37	46	Dipodomys	merriami	Rodent	Control
29704	6	12	1999	2	DM	F	34	42	Dipodomys	merriami	Rodent	Control
31215	8	25	2000	2	DM	F	36	43	Dipodomys	merriami	Rodent	Control
31386	9	30	2000	2	DM	F	35	45	Dipodomys	merriami	Rodent	Control
31515	11	25	2000	2	DM	F	35	43	Dipodomys	merriami	Rodent	Control
31632	12	22	2000	2	DM	F	34	44	Dipodomys	merriami	Rodent	Control
31718	1	21	2001	2	DM	F	34	44	Dipodomys	merriami	Rodent	Control
31792	3	3	2001	2	DM	F	35	45	Dipodomys	merriami	Rodent	Control
31858	3	24	2001	2	DM	M	37	53	Dipodomys	merriami	Rodent	Control
31859	3	24	2001	2	DM	F	36	60	Dipodomys	merriami	Rodent	Control
31860	3	24	2001	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
31861	3	24	2001	2	DM	M	37	48	Dipodomys	merriami	Rodent	Control
31945	4	21	2001	2	DM	F	35	47	Dipodomys	merriami	Rodent	Control
31948	4	21	2001	2	DM	M	37	52	Dipodomys	merriami	Rodent	Control
32380	8	25	2001	2	DM	F	36	49	Dipodomys	merriami	Rodent	Control
32386	8	25	2001	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
32601	9	22	2001	2	DM	M	34	24	Dipodomys	merriami	Rodent	Control
32604	9	22	2001	2	DM	M	36	47	Dipodomys	merriami	Rodent	Control
32605	9	22	2001	2	DM	F	36	43	Dipodomys	merriami	Rodent	Control
32607	9	22	2001	2	DM	M	37	50	Dipodomys	merriami	Rodent	Control
32827	10	13	2001	2	DM	F	36	47	Dipodomys	merriami	Rodent	Control
32828	10	13	2001	2	DM	M	36	46	Dipodomys	merriami	Rodent	Control
33027	11	17	2001	2	DM	M	36	48	Dipodomys	merriami	Rodent	Control
33035	11	17	2001	2	DM	F	35	47	Dipodomys	merriami	Rodent	Control
33232	12	15	2001	2	DM	F	36	45	Dipodomys	merriami	Rodent	Control
33234	12	15	2001	2	DM	M	37	48	Dipodomys	merriami	Rodent	Control
33329	1	12	2002	2	DM	M	37	47	Dipodomys	merriami	Rodent	Control
33336	1	12	2002	2	DM	F	35	45	Dipodomys	merriami	Rodent	Control
33410	2	9	2002	2	DM	F	35	46	Dipodomys	merriami	Rodent	Control
33579	3	13	2002	2	DM	F	36	43	Dipodomys	merriami	Rodent	Control
33580	3	13	2002	2	DM	M	36	55	Dipodomys	merriami	Rodent	Control
33581	3	13	2002	2	DM	M	36	50	Dipodomys	merriami	Rodent	Control
33842	4	17	2002	2	DM	F	35	51	Dipodomys	merriami	Rodent	Control
33844	4	17	2002	2	DM	F	34	30	Dipodomys	merriami	Rodent	Control
33958	5	15	2002	2	DM	F	36	41	Dipodomys	merriami	Rodent	Control
34192	6	15	2002	2	DM	F	35	50	Dipodomys	merriami	Rodent	Control
34428	7	13	2002	2	DM	F	34	46	Dipodomys	merriami	Rodent	Control
34672	9	8	2002	2	DM	F	37	45	Dipodomys	merriami	Rodent	Control
34985	11	9	2002	2	DM	M	35	55	Dipodomys	merriami	Rodent	Control
34987	11	9	2002	2	DM	M	35	45	Dipodomys	merriami	Rodent	Control
35210	12	7	2002	2	DM	M	35	48	Dipodomys	merriami	Rodent	Control
35397	12	29	2002	2	DM	F	34	34	Dipodomys	merriami	Rodent	Control
69	8	19	1977	2	PF	M	15	8	Perognathus	flavus	Rodent	Control
590	2	18	1978	2	PF	F	16	7	Perognathus	flavus	Rodent	Control
650	3	11	1978	2	PF	F	15	7	Perognathus	flavus	Rodent	Control
652	3	11	1978	2	PF	M	14	8	Perognathus	flavus	Rodent	Control
